unique_id,s3_bucket,s3_key,s3_version
be017bcb-300b-4172-a446-102bc8eae961,project1-08-singap-s3,pictures/2d971b08-80c7-410e-986e-de2a7a0a6be5.jpg,
eac5d3f4-0741-431d-b92c-4d4cf49b5b16,project1-08-singap-s3,pictures/76a44a90-1279-4dc7-bd24-a87792231d14.jpg,
bcac69a6-bd32-4f8f-a48f-49e00520466d,project1-08-singap-s3,pictures/9d05cc08-ecba-472f-bf63-a73beca582fc.jpg,
59ce52c6-23ff-4540-9f09-55574223d346,project1-08-singap-s3,pictures/a4990ae2-f739-4380-8784-0340388bbb6c.jpg,
31de6ee7-b882-4abc-93ca-05dfe64a4713,project1-08-singap-s3,pictures/0db0eadb-4653-45a4-b32a-75f13f6a8d0b.jpg,
dce1aff1-dd65-4e06-a149-74c8cf9c916b,project1-08-singap-s3,pictures/671c264e-fc78-4bc8-b2d4-fe9e211bf819.jpg,
80210049-58dc-4d5b-a6e3-f1ee230b9157,project1-08-singap-s3,pictures/7253b909-bd2e-4277-adda-ce79bf80099d.jpg,
d74de5ca-b339-4b85-8014-e31a4e4375f1,project1-08-singap-s3,pictures/6f0aa033-c74c-4800-bec6-853502ee3e4c.heic,
17042987-401d-423e-8b06-6fea0a1aa1e8,project1-08-singap-s3,pictures/e0ac90db-8426-4bdb-8f23-058e9ae452d2.jpg,
4ac01a89-c802-4844-975e-3f74d98c9b4c,project1-08-singap-s3,pictures/68d38705-9595-483b-857c-933ef5c1de15.jpg,
67cb8388-4b29-48c6-b23a-5dd87bdeb8fe,project1-08-singap-s3,pictures/b5238418-ce32-490e-8610-6046405f74de.jpg,
2c684661-d799-4ac0-8e99-6bfb142e4fe9,project1-08-singap-s3,pictures/b87f4f76-7e5e-4877-a8bf-4ef7b3d5c18c.jpg,
4a5fe49e-beb8-438e-9be3-c7a54352e529,project1-08-singap-s3,pictures/34811d9c-c8ce-4db5-90e4-ec21f9531ab2.heic,
f42f9f40-4f96-40ec-81a4-2d7b0566e923,project1-08-singap-s3,pictures/434db055-f82c-4c31-86d3-afb7afef7408.jpg,
ef88e769-ce82-4dc8-a340-efd457d0aeb8,project1-08-singap-s3,pictures/4fac9a1c-4bf7-458b-b2ef-05feafe80058.jpg,
960b70d0-2f86-42a5-8a1b-788290b36ad3,project1-08-singap-s3,pictures/029f25df-d78d-4c87-914c-647f15178024.heic,
2f02a828-a2b8-4c3b-9c01-1f79f2607897,project1-08-singap-s3,pictures/29e5b97e-6415-4510-bb99-88f7ab14e3ff.jpg,
d817cae7-4331-4844-89f0-054034b5a5e1,project1-08-singap-s3,pictures/f04e75e9-80c9-47a0-9206-5510e862ffeb.heic,
18f17eee-d93e-4153-bb9b-5d334fc5b3f3,project1-08-singap-s3,pictures/c50fa304-90e5-40d8-ab0e-51bd7e20ea3e.jpg,
93dd3f78-9891-421a-bed9-e2a7347cdf4c,project1-08-singap-s3,pictures/2c05c35a-6938-4377-a1f8-c37aee17a3ac.jpg,
343b5e44-8f0d-48fc-a210-319f812f9fae,project1-08-singap-s3,pictures/e061c36d-262f-4d69-bf51-3c252ef15a24.jpg,
515c4fb2-e801-4cbc-9dd4-82d77ff66949,project1-08-singap-s3,pictures/40f7c3c6-608c-4cb5-be59-cbe04a1ead55.jpg,
3f664698-d646-4555-b8e5-3bbc2726da03,project1-08-singap-s3,pictures/6a550451-92d2-4b14-a151-654008216546.jpg,
8b2d6f27-d8b2-4a9d-8272-4bc6f2bd6d05,project1-08-singap-s3,pictures/eebcbc47-b1cc-4966-af0a-dc17bbc0bb5e.jpg,
04601645-dd07-4a36-a38b-b7861384bc8e,project1-08-singap-s3,pictures/07d80467-6db7-491b-a4fb-92ab34476df4.heic,
6fb136f2-2899-440d-91f9-d8edc86450ff,project1-08-singap-s3,pictures/40e9aa72-93af-449c-ae30-ed6ce560125c.heic,
9d691f9c-2f01-473f-b05a-cbcc1a6ca9e5,project1-08-singap-s3,pictures/3185e780-dbd2-44ed-ad74-cfa53f27eed6.heic,
4e9bfe2a-3225-4305-9272-c42af4d87841,project1-08-singap-s3,pictures/7fc758b6-0f79-45f6-8a72-4968d0d219a6.heic,
d1168cb7-5614-4985-a892-225283ddf6e5,project1-08-singap-s3,pictures/210d9203-6e87-4154-84ab-42fde7eb1a77.heic,
f15f8f12-6dac-4f27-a036-80166cbdd536,project1-08-singap-s3,pictures/3f0cb170-7b85-490c-a01c-2387cfdba9a3.heic,
1a3d0dc5-2419-45d9-b57a-c4ff2347b7ef,project1-08-singap-s3,pictures/5816cc7c-1c1d-4e1f-aec9-ace5afa24c4f.jpg,
19c4dc58-02d7-4ddf-bcc6-3820b8eef2d6,project1-08-singap-s3,pictures/3ec61217-108f-4b1b-b27e-e0141f9fb7e7.heic,
c2f08e09-c784-4783-87a5-38738547e7ec,project1-08-singap-s3,pictures/9acd173d-d594-49f9-8055-93ed81683508.jpg,
076c8c72-8c80-4f47-8bdf-4ed6a1be52ef,project1-08-singap-s3,pictures/c5e9cb32-e3c7-44c7-a330-b86ee88503de.jpg,
7c88aee3-167b-4ecd-b9cf-e80ec6a57800,project1-08-singap-s3,pictures/4c6d37b3-063f-4be4-9182-eee0d6cdc017.heic,
85d9a88b-27ef-4273-bc92-429d1d49ce22,project1-08-singap-s3,pictures/8b41af24-ff39-4dc8-ad1f-a7b53a117ab2.jpg,
4abd760b-6a7b-4658-bb84-b5956bb246f8,project1-08-singap-s3,pictures/8e336801-921e-4620-9673-96e49695c5d0.jpg,
3c67151b-ce26-4c2c-8337-0186ceddc061,project1-08-singap-s3,pictures/ec51529f-32fa-433c-b431-0c21f6bd695a.jpg,
f01cee3f-7cf9-4e1b-9d1b-bd452512daac,project1-08-singap-s3,pictures/efa85a12-7aa0-403a-94ac-5f77c1d68cd9.jpg,
465dc8fa-1e2b-4c00-8253-7d7f3c32d488,project1-08-singap-s3,pictures/cdc80e42-bae8-4be9-9254-7211fe616a49.jpg,
7960827f-c9f3-4507-bd48-844284f99217,project1-08-singap-s3,pictures/65498ca9-ab8b-40e0-b303-37afb6b5384f.heic,
65a2ee7a-2825-4682-ab1c-7d0afb21d429,project1-08-singap-s3,pictures/6459e75e-48f9-4c8f-ac56-f409ccf6ec32.jpg,
a75413ba-f7e8-4cea-9d22-864d2d31c336,project1-08-singap-s3,pictures/662c55bd-898d-41de-a9c9-661d33b67a64.heic,
596a3af0-2664-4d6d-a58a-e8d4bedc282d,project1-08-singap-s3,pictures/06e3b7fd-9e28-4e53-aa3b-0a7fc172ecd5.heic,
98356570-f857-4e3a-95f1-59e5420605b3,project1-08-singap-s3,pictures/fbdb9a25-ad7e-4443-91d3-c969ceb5f803.jpg,
86ff93d6-debd-4c04-9bba-a658f30fe28e,project1-08-singap-s3,pictures/aae3ffde-94d4-4480-8a86-9dd2a311417d.jpg,
06016924-d7f8-415c-a775-157aa5aa5662,project1-08-singap-s3,pictures/145db608-8085-4806-be7e-873d195f193b.jpg,
669c79c2-d1b9-4dcf-bb8d-270fd5709fcc,project1-08-singap-s3,pictures/617d420b-b339-4d47-92eb-3ad3e22a4606.jpg,
a9b0fa8e-321e-4284-80ea-ed57c8d10ad2,project1-08-singap-s3,pictures/a530af30-303f-4f0f-bd54-8b204c4f0869.jpg,
f6dc5e53-b6e1-4d68-b429-c8922af3f1f8,project1-08-singap-s3,pictures/e0d24418-b516-443f-b9fb-f5ac6a48aa86.jpg,
98ec4dc1-dea9-41b3-ac56-37c24e4e33fb,project1-08-singap-s3,pictures/182ccd82-be1a-45a6-8b2d-2632b83df52d.jpg,
7d5b9c74-30af-4780-8416-9aabcff9236f,project1-08-singap-s3,pictures/bda9c359-76e5-44f9-a526-81d194aba7aa.jpg,
beec2de9-494c-42dc-92fe-02d846981495,project1-08-singap-s3,pictures/e04e8905-5457-49cc-bb06-a72669940c2f.jpg,
9c3bbcd6-1077-498a-aaf0-34f2766a8d42,project1-08-singap-s3,pictures/827a945e-9d03-42e9-8535-e6f9b1e24e47.jpg,
d27c6d7f-687d-464b-9620-c8968fcfa25b,project1-08-singap-s3,pictures/84b45c00-d1b7-4f42-9e83-c9ebc2568e17.jpg,
fb9060cc-2267-4121-9ec1-b34b0b09223a,project1-08-singap-s3,pictures/32e8bc53-be25-48c7-a0cb-08bec9c8d38e.jpg,
19d8710a-b766-46cc-91e1-87b0c8d86ba2,project1-08-singap-s3,pictures/b262c9e8-a738-43a6-a6fe-d29876ddf2ea.jpg,
e17eb094-8a26-48ae-8c87-69dd203ab123,project1-08-singap-s3,pictures/dd216919-0602-4da2-84a3-d0e12afaa4fc.jpg,
e73c78e9-dad3-41db-a49e-cb0e6fc4e820,project1-08-singap-s3,pictures/7412d5da-263d-4bb4-a729-0c23f6255a46.jpg,
6cd88612-132c-4370-aad2-4d14a1ee0165,project1-08-singap-s3,pictures/05a31140-7059-4674-9175-1a78713b85b7.jpg,
8c082afe-2075-4e3f-9d77-3d72f613f69b,project1-08-singap-s3,pictures/7836d407-91c2-49c0-a1b3-d823cab3fdf1.jpg,
52d06e95-cf4a-4644-bfd2-999ce3804d00,project1-08-singap-s3,pictures/05762e99-ce9b-4adc-808c-d8be940e8298.heic,
80076914-27bd-40bb-a7d9-7b57667e91d5,project1-08-singap-s3,pictures/8670cae7-ff39-4a87-bf58-09a0d2d870a6.jpg,
fa2ea732-f37b-486f-8902-304ed722da41,project1-08-singap-s3,pictures/31cc4950-5d75-4daa-8082-709be9931974.jpg,
36f740b6-6f2a-46eb-af99-05342b5427f1,project1-08-singap-s3,pictures/67f913d5-c737-4690-982d-24b0f15d5e3b.jpg,
d44a6e41-4c0a-42c1-86c0-2294d99a3ab7,project1-08-singap-s3,pictures/f4343492-bec3-4c79-b171-286044d4bbee.jpg,
6fdc9160-0d7f-443f-935f-8c4a6521c1e2,project1-08-singap-s3,pictures/f01f2ac7-fdfa-439c-8f4f-1909be34d831.jpg,
24bbb97f-7ad5-4446-aa5c-0b679011a61f,project1-08-singap-s3,pictures/a6552928-1e08-422a-b36d-6f44a5576079.jpg,
639cf4cc-b44a-4a34-9e3a-d0ba6449292a,project1-08-singap-s3,pictures/f50803d5-fc77-4198-8a2a-cdcea040db14.jpg,
e65b2407-9553-40d6-9fd0-5b8f3eb534df,project1-08-singap-s3,pictures/bf7f7c67-3b2b-4d77-b5b9-f2dac7462a46.jpg,
